time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-05T06:36:31.010Z,19.427,-155.617666666667,-2.73,1.32,md,40,78,,0.22,hv,hv72341502,2021-02-06T02:12:33.140Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.22,0.129623494589066,24,reviewed,hv,hv
2021-02-05T06:34:28.580Z,19.2185001373291,-155.396499633789,33,1.84000003,md,48,150,,0.129999995,hv,hv72341497,2021-02-05T06:37:45.810Z,"8 km E of Pāhala, Hawaii",earthquake,0.54,0.829999983,0.610000014,11,automatic,hv,hv
2021-02-05T06:32:41.650Z,36.0215,-117.7671667,1.99,0.86,ml,8,100,0.004012,0.09,ci,ci39541415,2021-02-05T14:35:18.459Z,"16km NE of Little Lake, CA",earthquake,0.26,0.2,0.274,8,reviewed,ci,ci
2021-02-05T06:27:15.760Z,44.7895,-111.0646667,5.36,0.66,md,9,116,0.03052,0.09,uu,uu60425947,2021-02-05T16:51:56.980Z,"10 km ENE of Hebgen Lake Estates, Montana",earthquake,0.38,0.69,0.309,6,reviewed,uu,uu
2021-02-05T06:14:12.430Z,19.1875,-155.250666666667,44.48,1.88,md,39,212,,0.13,hv,hv72341462,2021-02-05T22:54:54.190Z,"24 km E of Pāhala, Hawaii",earthquake,0.8,0.68,0.0411785309010637,22,reviewed,hv,hv
2021-02-05T06:12:49.704Z,61.4032,-150.1764,61.4,1.4,ml,,,,1.14,ak,ak0211nmzru2,2021-02-05T06:15:52.464Z,"11 km WNW of Point MacKenzie, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-02-05T06:05:37.880Z,32.148,-116.4448333,20.92,1.87,ml,23,164,0.2479,0.2,ci,ci39541407,2021-02-05T18:55:37.048Z,"35km NNE of Ensenada, B.C., MX",earthquake,0.49,1.45,0.119,21,reviewed,ci,ci
2021-02-05T05:57:42.780Z,44.319,-115.1395,12.43,1.42,ml,6,127,0.164,0.17,mb,mb80486379,2021-02-08T23:27:48.720Z,"19 km NW of Stanley, Idaho",earthquake,0.8,0.89,0.207,8,reviewed,mb,mb
2021-02-05T05:56:32.450Z,37.2401667,-122.1521667,9.5,0.96,md,12,93,0.06329,0.13,nc,nc73518621,2021-02-08T22:35:36.504Z,"12km WSW of Saratoga, CA",earthquake,0.46,0.93,0.25,11,reviewed,nc,nc
2021-02-05T05:54:25.551Z,37.0285,-104.9664,7.91,1.6,ml,,132,0.173,0.49,us,us6000dfah,2021-02-07T06:02:10.040Z,"15 km SSE of Stonewall Gap, Colorado",earthquake,1.5,1.8,0.115,10,reviewed,us,us
2021-02-05T05:52:52.005Z,62.7115,-148.8148,-4.7,-0.2,ml,,,,0.32,ak,ak0211nmmvhr,2021-02-05T17:19:14.584Z,"72 km ENE of Chase, Alaska",earthquake,,20.2,,,reviewed,ak,ak
2021-02-05T05:45:09.602Z,59.0688,-134.8705,0,1.8,ml,,,,0.61,ak,ak0211nmlbro,2021-02-05T05:55:10.490Z,"30 km ESE of Mud Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-05T05:36:50.280Z,38.8436661,-122.8548355,1.12,0.58,md,15,91,0.01137,0.01,nc,nc73518616,2021-02-05T05:52:05.987Z,"11km NW of The Geysers, CA",earthquake,0.25,0.47,,2,automatic,nc,nc
2021-02-05T05:35:07.226Z,59.9976,-153.2617,122.4,1.5,ml,,,,0.51,ak,ak0211nmj6f6,2021-02-05T05:43:49.184Z,"52 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-05T05:23:40.710Z,32.7375,-115.8218333,10.05,1.07,ml,25,87,0.1192,0.21,ci,ci39541399,2021-02-05T18:48:54.986Z,"16km E of Ocotillo, CA",earthquake,0.32,0.72,0.156,12,reviewed,ci,ci
2021-02-05T05:22:25.867Z,60.2249,-151.1002,61.2,1.4,ml,,,,0.4,ak,ak0211nmgfju,2021-02-05T05:36:48.172Z,"15 km SE of Kasilof, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-02-05T05:18:38.310Z,34.3665,-97.42883333,6.29,2.28,ml,68,63,0.03689276038,0.32,ok,ok2021cmjd,2021-02-08T16:55:48.582Z,"11 km SE of Ratliff City, Oklahoma",earthquake,,0.6,0.24,25,reviewed,ok,ok
2021-02-05T05:12:24.067Z,61.4973,-149.896,34.8,1.3,ml,,,,0.73,ak,ak0211nmea90,2021-02-05T05:16:45.451Z,"4 km SE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-05T05:10:36.390Z,32.7455,-115.8263333,4.2,1.96,ml,26,82,0.1268,0.2,ci,ci39541375,2021-02-05T14:36:43.710Z,"16km E of Ocotillo, CA",earthquake,0.35,1.2,0.195,27,reviewed,ci,ci
2021-02-05T05:08:13.560Z,34.5278333,-118.5361667,8.83,1.35,ml,38,54,0.07311,0.2,ci,ci39541367,2021-02-05T18:41:27.740Z,"9km NNE of Valencia, CA",earthquake,0.2,0.6,0.118,26,reviewed,ci,ci
2021-02-05T05:06:51.110Z,60.0511666666667,-153.0775,0.66,-0.4,ml,4,214,,0.07,av,av91184726,2021-02-05T17:59:05.500Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.43,0.28,0.0828792438552925,3,reviewed,av,av
2021-02-05T05:06:50.920Z,60.0603333333333,-153.056666666667,3.01,-0.4,ml,4,247,,0.11,av,av91018658,2021-02-05T17:56:09.840Z,"66 km ENE of Pedro Bay, Alaska",earthquake,0.66,1.21,0.0828792438552925,3,reviewed,av,av
2021-02-05T04:54:10.940Z,32.747,-115.8225,3.44,1.76,ml,21,81,0.1267,0.21,ci,ci39541359,2021-02-05T14:36:47.370Z,"16km E of Ocotillo, CA",earthquake,0.37,2.05,0.16,28,reviewed,ci,ci
2021-02-05T04:49:23.839Z,61.9056,-147.3134,18.6,1.8,ml,,,,0.79,ak,ak0211nm0s79,2021-02-05T04:59:13.593Z,"8 km WSW of Eureka Roadhouse, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-05T04:48:50.430Z,44.3066667,-115.1976667,8.29,2.24,ml,9,83,0.19,0.25,mb,mb80486369,2021-02-08T21:16:58.310Z,"22 km WNW of Stanley, Idaho",earthquake,0.69,1.23,0.225,11,reviewed,mb,mb
2021-02-05T04:46:52.010Z,44.3091667,-115.1936667,8.25,2.05,ml,11,83,0.189,0.28,mb,mb80486364,2021-02-08T23:22:07.050Z,"22 km WNW of Stanley, Idaho",earthquake,0.71,1.27,0.264,11,reviewed,mb,mb
2021-02-05T04:45:41.790Z,53.9381666666667,-166.591666666667,7.96,0.01,ml,7,210,,0.15,av,av91018723,2021-02-06T00:11:37.360Z,"6 km NNW of Dutch Harbor, Alaska",earthquake,0.5,1.05,0.245332463995714,6,reviewed,av,av
2021-02-05T04:42:20.860Z,35.8671667,-117.667,6.06,0.64,ml,19,95,0.0763,0.11,ci,ci39541351,2021-02-05T18:19:13.103Z,"23km ESE of Little Lake, CA",earthquake,0.19,0.46,0.191,9,reviewed,ci,ci
2021-02-05T04:41:45.959Z,61.3483,-151.7948,81.6,1.9,ml,,,,0.71,ak,ak0211nlz43n,2021-02-05T04:46:31.853Z,"44 km WNW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-02-05T04:37:53.140Z,53.941,-166.586666666667,8.29,0.06,ml,7,217,,0.19,av,av91018718,2021-02-06T00:08:10.760Z,"6 km NNW of Dutch Harbor, Alaska",earthquake,0.65,1.07,0.294335152044376,7,reviewed,av,av
2021-02-05T04:35:08.860Z,35.8625,-117.6455,13.18,0.59,ml,8,142,0.06081,0.12,ci,ci39541343,2021-02-05T14:36:56.188Z,"24km WNW of Searles Valley, CA",earthquake,0.42,0.84,0.124,4,reviewed,ci,ci
2021-02-05T04:33:40.390Z,35.7555,-117.5913333,10.68,0.94,ml,14,92,0.06032,0.17,ci,ci39541335,2021-02-05T14:36:58.280Z,"17km NNE of Ridgecrest, CA",earthquake,0.4,0.75,0.163,10,reviewed,ci,ci
2021-02-05T04:31:41.899Z,36.51533333,-98.98666667,7.14,0.6,ml,8,161,0.05578905228,0.7042077097,ok,ok2021cmhp,2021-02-08T20:16:34.659Z,"8 km NE of Quinlan, Oklahoma",earthquake,,1,0.25,7,reviewed,ok,ok
2021-02-05T04:30:40.460Z,35.8676667,-117.667,6.9,1.14,ml,23,48,0.07663,0.13,ci,ci39541327,2021-02-05T18:14:01.803Z,"23km ESE of Little Lake, CA",earthquake,0.17,0.35,0.164,13,reviewed,ci,ci
2021-02-05T04:29:04.799Z,36.52583333,-98.98833333,8.15,1.71,ml,14,141,0.04859046489,0.03,ok,ok2021cmho,2021-02-05T15:23:31.576Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.1,0.23,7,reviewed,ok,ok
2021-02-05T04:29:00.500Z,36.5265,-98.9885,8.13,1.6,ml,13,141,0.04859046489,0.07,ok,ok2021cmhn,2021-02-05T15:20:34.946Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.26,5,reviewed,ok,ok
2021-02-05T04:28:54.250Z,36.52766667,-98.98916667,8.18,1.65,ml,28,104,0.04769064147,0.07,ok,ok2021cmhm,2021-02-05T13:52:37.692Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.19,13,reviewed,ok,ok
2021-02-05T04:28:31.239Z,36.525,-98.98883333,8.04,0.68,ml,16,142,0.04859046489,0.04,ok,ok2021cmhl,2021-02-08T20:41:15.558Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.19,8,reviewed,ok,ok
2021-02-05T04:26:34.220Z,58.236,-155.100333333333,4.47,0.23,ml,5,115,,0.1,av,av91018713,2021-02-06T00:03:03.850Z,"83 km NNW of Karluk, Alaska",earthquake,0.32,1.11,0.0529975691035156,3,reviewed,av,av
2021-02-05T04:24:28.629Z,36.5295,-98.98816667,8.23,0.6,ml,22,136,0.04679081805,0.09,ok,ok2021cmhi,2021-02-08T16:49:23.752Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.21,10,reviewed,ok,ok
2021-02-05T04:19:42.280Z,44.2903333,-115.1371667,3.72,1.79,ml,8,108,0.145,0.23,mb,mb80486359,2021-02-08T23:14:53.430Z,"17 km WNW of Stanley, Idaho",earthquake,0.64,4.28,0.229,10,reviewed,mb,mb
2021-02-05T04:15:32.930Z,33.6883333,-116.7165,13.94,0.62,ml,18,94,0.02286,0.15,ci,ci39541319,2021-02-05T14:37:25.507Z,"6km S of Idyllwild, CA",earthquake,0.41,0.7,0.157,12,reviewed,ci,ci
2021-02-05T04:00:38.681Z,37.0427,-104.9731,8.7,1.5,ml,,135,0.171,0.11,us,us6000dfag,2021-02-07T05:57:26.040Z,"13 km SSE of Stonewall Gap, Colorado",earthquake,1.4,10,0.115,10,reviewed,us,us
2021-02-05T03:52:36.070Z,19.1884994506836,-155.45832824707,34.8400001525879,1.75999999,md,29,154,,0.129999995,hv,hv72341342,2021-02-05T03:55:46.320Z,"2 km SE of Pāhala, Hawaii",earthquake,0.73,1.00999999,0.540000021,5,automatic,hv,hv
2021-02-05T03:50:39.619Z,34.36833333,-97.42583333,5.46,1.5,ml,28,104,0.03959223065,0.39,ok,ok2021cmgf,2021-02-05T14:21:25.981Z,"11 km SE of Ratliff City, Oklahoma",earthquake,,1,0.26,12,reviewed,ok,ok
2021-02-05T03:48:23.393Z,64.4534,-164.6616,8.8,1.1,ml,,,,1.05,ak,ak0211nlf4rs,2021-02-05T03:58:27.159Z,"15 km SW of Solomon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-05T03:48:13.930Z,33.4898333,-116.7828333,3.19,1.8,ml,63,32,0.02682,0.19,ci,ci39541311,2021-02-05T14:37:56.230Z,"9km NE of Aguanga, CA",earthquake,0.16,0.53,0.202,26,reviewed,ci,ci
2021-02-05T03:43:17.270Z,19.1628341674805,-155.461837768555,32.1100006103516,1.99000001,md,42,165,,0.109999999,hv,hv72341327,2021-02-05T03:46:31.090Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.58,0.699999988,0.99000001,8,automatic,hv,hv
2021-02-05T03:42:27.510Z,51.955,-177.026,8.02,0.39,ml,5,324,,0.05,av,av91184701,2021-02-05T17:51:27.020Z,"28 km WNW of Adak, Alaska",earthquake,1.2,0.67,0.271081501244864,4,reviewed,av,av
2021-02-05T03:37:25.880Z,35.6196667,-117.4761667,7.57,0.59,ml,18,136,0.035,0.09,ci,ci39541303,2021-02-05T18:01:00.239Z,"18km SSW of Searles Valley, CA",earthquake,0.24,0.46,0.143,6,reviewed,ci,ci
2021-02-05T03:25:37.619Z,35.14216667,-95.368,6.8,1.26,ml,18,223,0.1025798703,0.15,ok,ok2021cmfk,2021-02-08T16:22:46.808Z,"2 km N of Quinton, Oklahoma",earthquake,,0.5,0.13,6,reviewed,ok,ok
2021-02-05T03:07:06.130Z,35.9116667,-117.7195,2.66,1.12,ml,24,44,0.06674,0.1,ci,ci39541287,2021-02-05T17:55:51.270Z,"17km E of Little Lake, CA",earthquake,0.11,0.19,0.229,16,reviewed,ci,ci
2021-02-05T03:06:20.320Z,19.2019996643066,-155.412826538086,36.060001373291,1.92999995,md,36,192,,0.129999995,hv,hv72341302,2021-02-05T03:09:36.510Z,"6 km E of Pāhala, Hawaii",earthquake,0.61,0.660000026,1.27999997,3,automatic,hv,hv
2021-02-05T02:55:05.410Z,38.814167,-122.828331,3.02,0.56,md,9,106,0.005332,0.01,nc,nc73518606,2021-02-05T05:21:07.792Z,"8km WNW of The Geysers, CA",earthquake,0.87,1.83,,1,automatic,nc,nc
2021-02-05T02:53:57.039Z,60.04,-140.1042,15.6,1.6,ml,,,,0.62,ak,ak0211nkuubo,2021-02-05T02:58:41.682Z,"58 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-05T02:53:52.539Z,35.13566667,-95.36466667,6.67,1.74,ml,31,196,0.1079788109,0.22,ok,ok2021cmei,2021-02-05T13:48:52.411Z,"1 km NNE of Quinton, Oklahoma",earthquake,,0.7,0.23,10,reviewed,ok,ok
2021-02-05T02:43:10.321Z,59.5722,-152.9562,91.7,1.6,ml,,,,0.38,ak,ak0211nksln8,2021-02-05T02:47:50.382Z,"63 km WNW of Nanwalek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-05T02:39:11.811Z,59.9717,-140.2404,6.9,1.8,ml,,,,0.8,ak,ak0211nkrqu4,2021-02-05T02:43:29.656Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-05T02:37:33.407Z,-0.12,121.9271,280.92,4.3,mb,,113,1.245,0.67,us,us6000dekf,2021-02-05T03:21:44.040Z,"132 km NW of Luwuk, Indonesia",earthquake,9.7,8.4,0.178,10,reviewed,us,us
2021-02-05T02:37:05.660Z,38.9053333,-122.8821667,3.23,0.66,md,23,218,0.04701,0.04,nc,nc73518601,2021-02-09T00:38:54.015Z,"9km SSW of Kelseyville, CA",earthquake,0.51,0.71,0.146,5,reviewed,nc,nc
2021-02-05T02:31:23.140Z,35.9201667,-117.6965,3.41,0.69,ml,19,64,0.04655,0.1,ci,ci39541279,2021-02-05T17:45:28.125Z,"19km E of Little Lake, CA",earthquake,0.15,0.44,0.134,8,reviewed,ci,ci
2021-02-05T02:29:50.710Z,33.3981667,-116.964,8.62,0.88,ml,45,35,0.05746,0.2,ci,ci39541271,2021-02-05T17:41:56.996Z,"10km WNW of Palomar Observatory, CA",earthquake,0.18,0.57,0.096,24,reviewed,ci,ci
2021-02-05T02:27:23.250Z,60.0151666666667,-153.062833333333,1.28,-0.71,ml,4,127,,0.06,av,av91184666,2021-02-05T17:40:08.710Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.4,1.2,0.189607182419556,3,reviewed,av,av
2021-02-05T02:23:54.280Z,37.8965,-118.5591667,5.19,2.17,md,29,87,0.2059,0.09,nc,nc73518596,2021-02-05T07:17:05.728Z,"39km NNE of Toms Place, CA",earthquake,0.32,4.42,0.146,33,reviewed,nc,nc
2021-02-05T02:23:08.458Z,63.2521,-150.3951,104.2,1.9,ml,,,,0.41,ak,ak0211nkoaxv,2021-02-05T02:32:38.544Z,"73 km ESE of Denali National Park, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-02-05T02:22:32.820Z,36.52883333,-98.986,8.08,1.29,ml,33,136,0.04859046489,0.09,ok,ok2021cmdi,2021-02-05T14:01:09.877Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.19,14,reviewed,ok,ok
2021-02-05T02:19:55.703Z,-7.3394,128.8365,140.18,4.4,mb,,67,2.522,0.79,us,us6000dek7,2021-02-05T02:36:02.040Z,"241 km ENE of Lospalos, Timor Leste",earthquake,9.5,9.5,0.162,13,reviewed,us,us
2021-02-05T02:15:55.560Z,42.1516667,-111.901,5.98,1,md,14,201,0.09495,0.06,uu,uu60425937,2021-02-05T15:32:42.080Z,"6 km NNW of Preston, Idaho",earthquake,0.46,0.87,0.199,10,reviewed,uu,uu
2021-02-05T02:14:37.590Z,38.796833,-122.7490005,2.27,0.57,md,10,151,0.009187,0.01,nc,nc73518591,2021-02-05T02:30:04.755Z,"2km NNE of The Geysers, CA",earthquake,0.47,0.97,,1,automatic,nc,nc
2021-02-05T02:14:14.140Z,58.464,-154.7546,0,1.8,ml,,,,0.51,ak,ak0211nkme3o,2021-02-05T23:53:38.090Z,"101 km N of Karluk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-02-05T02:13:52.030Z,52.0363333333333,-176.067666666667,5.13,-0.52,ml,4,127,,0.27,av,av91018703,2021-02-05T23:49:51.360Z,"42 km ENE of Adak, Alaska",earthquake,0.85,1.59,0.125550579839919,4,reviewed,av,av
2021-02-05T02:01:34.197Z,-1.6506,128.5487,10,4.3,mb,,82,2.68,0.35,us,us6000dek4,2021-02-05T02:44:01.040Z,"191 km NNW of Amahai, Indonesia",earthquake,6.4,1.8,0.161,13,reviewed,us,us
2021-02-05T01:57:53.869Z,36.53,-98.9855,8.16,1.3,ml,44,103,0.04859046489,0.1,ok,ok2021cmcm,2021-02-05T13:57:16.769Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.23,20,reviewed,ok,ok
2021-02-05T01:55:27.890Z,36.52816667,-98.98216667,7.98,0.57,ml,20,134,0.04769064147,0.07,ok,ok2021cmck,2021-02-08T16:38:53.585Z,"9 km NE of Quinlan, Oklahoma",earthquake,,0.2,0.21,8,reviewed,ok,ok
2021-02-05T01:53:30.460Z,36.52966667,-98.9845,8.06,0.78,ml,24,134,0.04949028832,0.08,ok,ok2021cmcj,2021-02-05T14:25:08.528Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.22,11,reviewed,ok,ok
2021-02-05T01:53:01.600Z,58.3498333333333,-154.791,4.32,-0.24,ml,5,311,,0.16,av,av91018698,2021-02-05T23:45:08.200Z,"89 km NNW of Karluk, Alaska",earthquake,0.9,1.38,0.156015975201113,3,reviewed,av,av
2021-02-05T01:49:12.960Z,47.4756667,-115.7556667,0.02,1.7,ml,13,107,0.682,0.26,mb,mb80486354,2021-02-08T23:09:10.500Z,"3 km E of Mullan, Idaho",earthquake,1.41,31.61,0.184,2,reviewed,mb,mb
2021-02-05T01:40:28.395Z,63.3354,-149.6192,2.7,1.8,ml,,,,0.74,ak,ak0211nk6k7r,2021-02-05T01:47:03.708Z,"34 km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-05T01:35:23.630Z,38.7586667,-122.7391667,1.67,1.07,md,42,68,0.007266,0.05,nc,nc73518576,2021-02-09T00:11:32.690Z,"3km SE of The Geysers, CA",earthquake,0.16,0.24,0.176,9,reviewed,nc,nc
2021-02-05T01:35:08.100Z,32.7405,-115.8243333,10.81,2.4,ml,44,85,0.1228,0.28,ci,ci39541231,2021-02-05T17:26:30.930Z,"16km E of Ocotillo, CA",earthquake,0.31,0.57,0.177,68,reviewed,ci,ci
2021-02-05T01:33:25.340Z,17.9355,-66.9006,12,2.37,md,17,200,0.045,0.12,pr,pr2021036000,2021-02-05T05:17:10.144Z,"4 km S of Guánica, Puerto Rico",earthquake,0.54,0.32,0.1,8,reviewed,pr,pr
2021-02-05T01:30:44.327Z,59.9961,-139.5143,0,1.7,ml,,,,1.14,ak,ak0211nk4g8b,2021-02-05T05:24:46.670Z,"51 km NNE of Yakutat, Alaska",ice quake,,0.4,,,automatic,ak,ak
2021-02-05T01:30:33.750Z,35.8598333,-117.6486667,8.76,0.43,ml,9,106,0.06053,0.15,ci,ci37465445,2021-02-05T17:14:54.732Z,"24km WNW of Searles Valley, CA",earthquake,0.33,0.8,0.025,3,reviewed,ci,ci
2021-02-05T01:30:07.690Z,35.8558333,-117.6793333,7.86,0.44,ml,12,83,0.0776,0.09,ci,ci39541223,2021-02-05T17:10:52.637Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.72,0.154,4,reviewed,ci,ci
2021-02-05T01:26:44.780Z,41.4715,-111.711,10.02,2.48,ml,38,49,0.1221,0.16,uu,uu60425932,2021-02-05T23:25:25.340Z,"10 km SE of Avon, Utah",earthquake,0.26,0.47,0.133,7,reviewed,uu,uu
2021-02-05T01:26:18.429Z,35.128,-95.38616667,7.45,1.02,ml,22,205,0.1007802235,0.15,ok,ok2021cmbl,2021-02-08T16:42:39.337Z,"1 km WNW of Quinton, Oklahoma",earthquake,,0.5,0.23,6,reviewed,ok,ok
2021-02-05T01:12:09.640Z,38.8225,-122.762,2.51,0.29,md,7,204,0.01008,0.02,nc,nc73518571,2021-02-05T21:52:05.031Z,"3km W of Cobb, CA",earthquake,0.42,0.52,,1,reviewed,nc,nc
2021-02-05T01:11:52.070Z,44.66,-111.1073333,8.25,0.81,md,8,208,0.05436,0.18,uu,uu60425927,2021-02-05T16:44:43.450Z,"0 km SW of West Yellowstone, Montana",earthquake,1.01,1.09,0.24,5,reviewed,uu,uu
2021-02-05T01:11:37.920Z,38.8086662,-122.8183365,2.65,0.73,md,13,106,0.008473,0.02,nc,nc73518566,2021-02-05T01:39:07.453Z,"6km WNW of The Geysers, CA",earthquake,0.44,0.62,,1,automatic,nc,nc
2021-02-05T01:11:23.930Z,38.8105,-122.8198333,3,1.48,md,47,54,0.007481,0.05,nc,nc73518561,2021-02-09T01:12:06.171Z,"7km NW of The Geysers, CA",earthquake,0.17,0.26,0.09,12,reviewed,nc,nc
2021-02-05T01:11:16.400Z,55.9556,-157.9663,69.8,2.3,ml,,,,0.59,ak,ak0211nk0bih,2021-02-05T01:18:00.288Z,"46 km SE of Chignik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-02-05T01:08:26.270Z,19.1356658935547,-155.421829223633,33.0400009155273,2,md,41,176,,0.100000001,hv,hv72341187,2021-02-05T01:11:43.650Z,"9 km SE of Pāhala, Hawaii",earthquake,0.67,0.870000005,1.01999998,7,automatic,hv,hv
2021-02-05T01:07:42.017Z,65.7082,-151.9796,0,1.8,ml,,,,1.08,ak,ak0211njzimh,2021-02-05T01:15:49.814Z,"60 km N of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-05T01:03:21.310Z,44.6531667,-111.0953333,9.21,0.59,md,10,136,0.04749,0.19,uu,uu60425917,2021-02-05T15:59:27.590Z,"1 km SE of West Yellowstone, Montana",earthquake,0.62,1.16,0.152,7,reviewed,uu,uu
2021-02-05T01:03:04.018Z,60.2367,-152.1424,94.8,2.4,ml,,,,0.5,ak,ak0211njykut,2021-02-05T01:19:04.040Z,"33 km NW of Ninilchik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-05T00:57:47.250Z,38.8136673,-122.8199997,2.89,0.78,md,19,53,0.008625,0.02,nc,nc73518556,2021-02-05T01:14:05.312Z,"7km NW of The Geysers, CA",earthquake,0.27,0.69,0.13,2,automatic,nc,nc
2021-02-05T00:56:52.720Z,44.6513333,-111.1116667,8.27,2.08,ml,20,95,0.04615,0.17,uu,uu60425912,2021-02-08T21:43:05.650Z,"1 km SSW of West Yellowstone, Montana",earthquake,0.37,0.83,0.34,5,reviewed,uu,uu
2021-02-05T00:38:38.780Z,46.8526666666667,-121.761166666667,1.69,0.32,ml,12,85,0.02189,0.09,uw,uw61711961,2021-02-05T18:57:50.250Z,"23 km ENE of Ashford, Washington",earthquake,0.29,0.48,0.213961752219095,7,reviewed,uw,uw
2021-02-05T00:30:50.460Z,33.8188333,-117.0225,12.85,1.14,ml,31,45,0.1118,0.22,ci,ci39541191,2021-02-05T14:39:01.610Z,"7km WNW of San Jacinto, CA",earthquake,0.28,0.82,0.192,28,reviewed,ci,ci
2021-02-05T00:26:18.180Z,44.2536666666667,-122.407666666667,-1.49,0.88,ml,6,122,0.03538,0.22,uw,uw61711956,2021-02-05T18:46:57.830Z,"17 km SSE of Cascadia, Oregon",explosion,0.81,31.61,0.0924271519749771,2,reviewed,uw,uw
2021-02-05T00:24:50.774Z,64.9433,-147.2892,0,1.5,ml,,,,1.08,ak,ak0211njhqqs,2021-02-05T02:26:28.048Z,"14 km WNW of Two Rivers, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-05T00:13:28.190Z,33.3393333,-116.1863333,8.82,0.77,ml,17,153,0.1057,0.2,ci,ci37465437,2021-02-05T17:08:00.208Z,"16km SSW of Oasis, CA",earthquake,0.43,1.7,0.09,10,reviewed,ci,ci
2021-02-05T00:13:22.690Z,33.3323333,-116.1883333,9.88,1.01,ml,45,50,0.1058,0.18,ci,ci39541159,2021-02-05T17:02:40.764Z,"17km SSW of Oasis, CA",earthquake,0.19,0.67,0.074,20,reviewed,ci,ci
2021-02-05T00:03:25.980Z,38.8333321,-122.8170013,1.5,0.89,md,12,56,0.0113,0.01,nc,nc73518551,2021-02-05T01:02:05.249Z,"8km NW of The Geysers, CA",earthquake,0.28,0.63,,1,automatic,nc,nc
2021-02-04T23:52:33.522Z,33.2932,-109.4328,0,2.3,ml,,167,1.305,1.05,us,us6000deje,2021-02-05T19:24:07.772Z,"24 km NNW of Morenci, Arizona",mining explosion,3.8,1,0.053,46,reviewed,us,us
2021-02-04T23:49:52.870Z,18.5688,-65.6456,10,2.97,md,14,270,0.4727,0.25,pr,pr2021035009,2021-02-05T01:01:16.625Z,"22 km NNE of Luquillo, Puerto Rico",earthquake,1.06,0.99,0.04,7,reviewed,pr,pr
2021-02-04T23:49:49.472Z,11.9058,120.7929,10,4.8,mb,,85,6.735,0.7,us,us6000dej8,2021-02-05T00:22:30.040Z,"51 km SW of Santa Teresa, Philippines",earthquake,9.3,1.9,0.064,76,reviewed,us,us
2021-02-04T23:49:02.355Z,-20.2419,170.0643,96.86,4.8,mb,,102,18.225,0.78,us,us6000dej6,2021-02-05T00:10:49.040Z,"Vanuatu",earthquake,14.4,6.9,0.061,83,reviewed,us,us
2021-02-04T23:44:17.120Z,38.8,-122.7415,2.45,-0.08,md,4,159,0.01424,0.03,nc,nc73518546,2021-02-05T21:59:42.950Z,"3km NNE of The Geysers, CA",earthquake,0.9,0.63,,1,reviewed,nc,nc
2021-02-04T23:44:07.610Z,40.7226667,-112.0576667,8.52,0.98,md,13,50,0.0171,0.08,uu,uu60425907,2021-02-05T15:42:29.390Z,"4 km ENE of Magna, Utah",earthquake,0.35,0.46,0.159,5,reviewed,uu,uu
2021-02-04T23:41:22.202Z,63.265,-151.1291,0,1.6,ml,,,,0.47,ak,ak0211m9qy9o,2021-02-05T00:16:31.177Z,"42 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
